graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str
853, False ,21,1,7, True , True , [] ,0," [[1, 6, 0], [2, 6, 0], [3, 6, 0], [4, 6, 0], [5, 6, 0], [1, 5, 0], [2, 5, 0], [3, 5, 0], [4, 5, 0], [1, 4, 0], [2, 4, 0], [3, 4, 0], [1, 3, 0], [2, 3, 0], [1, 2, 0]] "," [(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 3, 5, 4, 6], [0, 1, 2, 4, 3, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",5040," [0, 0, 0, 0, 0, 0, 0] ",1,15,0,0,0,0
35, False ,8,3,3, False , False ," [5, 6] ",2," [[4, 6, 0], [1, 5, 6]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 4), (6, 4)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,2,0,0,0,0
36, True ,7,5,2, False , False ," [5, 6, 0] ",3," [[1, 5, 2, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 1), (5, 3), (6, 3)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,0,1,0,0,0
37, False ,8,4,3, False , False ," [5, 6, 0] ",3," [[1, 5, 6], [2, 5, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 1), (5, 4), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,2,0,0,0,0
38, False ,8,4,3, False , False ," [5, 6] ",2," [[4, 6, 0], [1, 5, 2, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 4)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 0, 5, 6] ",5,1,1,0,0,0
39, False ,9,3,3, False , False ," [5, 6] ",2," [[4, 6, 0], [1, 5, 6], [2, 5, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 4), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 0, 5, 6] ",5,3,0,0,0,0
40, True ,8,4,2, False , False ," [6, 0] ",2," [[1, 5, 3, 6], [2, 5, 3, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",6," [0, 1, 1, 1, 4, 5, 6] ",5,0,2,0,0,0
41, False ,9,3,3, False , False ," [6, 0] ",2," [[1, 5, 6], [2, 5, 6], [3, 5, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 4), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",6," [0, 1, 1, 1, 4, 5, 6] ",5,3,0,0,0,0
42, False ,9,3,3, False , False , [6] ,1," [[4, 6, 0], [1, 5, 3, 6], [2, 5, 3, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 0, 5, 6] ",4,1,2,0,0,0
43, False ,10,2,3, False , True , [6] ,1," [[4, 6, 0], [1, 5, 6], [2, 5, 6], [3, 5, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 6)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 0, 5, 6] ",4,4,0,0,0,0
44, False ,7,3,3, False , False ," [6, 0] ",2," [[4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 4, 4, 6] ",4,1,0,0,0,0
45, False ,8,3,3, False , False , [6] ,1," [[4, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 2), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 0, 5, 6] ",4,2,0,0,0,0
46, False ,9,2,4, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",36," [0, 1, 1, 1, 0, 0, 6] ",3,3,0,0,0,0
47, True ,6,5,2, False , False ," [6, 1, 5, 0] ",4, [] ," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 1), (5, 2), (6, 3)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,0,0,0,0,0
48, False ,7,3,2, False , False , [6] ,1," [[4, 6, 1, 5, 0]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [5, 4, 2, 3, 1, 0, 6]] ",4," [0, 1, 2, 2, 1, 0, 6] ",4,0,0,1,0,0
49, False ,7,3,3, False , False ," [5, 6, 0] ",3," [[5, 6, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 1), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [5, 4, 2, 3, 1, 0, 6]] ",4," [0, 1, 2, 2, 1, 0, 6] ",4,1,0,0,0,0
50, False ,7,4,3, False , False ," [6, 5, 0] ",3," [[4, 6, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,0,0,0,0
51, True ,7,3,2, False , False ," [6, 0] ",2," [[5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,0,1,0,0,0
52, False ,8,3,3, False , False ," [6, 0] ",2," [[5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 3), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,2,0,0,0,0
53, False ,8,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 2), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,1,0,0,0
54, False ,9,2,3, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 6)] "," [[0, 1, 3, 2, 4, 5, 6], [5, 4, 2, 3, 1, 0, 6]] ",4," [0, 1, 2, 2, 1, 0, 6] ",4,3,0,0,0,0
55, False ,8,4,3, False , False ," [5, 6] ",2," [[4, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 4)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,2,0,0,0,0
56, False ,9,3,4, False , False ," [5, 6] ",2," [[4, 6, 0], [5, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 4), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,3,0,0,0,0
57, False ,8,3,3, False , False , [6] ,1," [[5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,1,0,0,0
58, False ,9,3,3, False , False , [6] ,1," [[5, 6, 0], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 4), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,3,0,0,0,0
59, False ,9,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 3), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,2,1,0,0,0
60, False ,10,2,4, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 4), (6, 6)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,4,0,0,0,0
61, False ,7,4,2, False , False ," [5, 6] ",2," [[4, 6, 1, 5, 0]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 3)] "," [[4, 1, 3, 2, 0, 6, 5]] ",2," [0, 1, 2, 2, 0, 5, 5] ",4,0,0,1,0,0
62, False ,8,3,3, False , False ," [5, 6] ",2," [[1, 6, 5], [4, 6, 5, 0]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 4), (6, 4)] "," [[4, 1, 3, 2, 0, 6, 5]] ",2," [0, 1, 2, 2, 0, 5, 5] ",4,1,1,0,0,0
63, False ,8,3,2, False , False , [6] ,1," [[1, 6, 2, 5], [4, 6, 2, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,0,1,1,0,0
64, False ,9,3,3, False , False , [6] ,1," [[1, 6, 5], [2, 6, 5], [4, 6, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 4), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,2,1,0,0,0
65, False ,8,3,3, False , False ," [6, 5] ",2," [[4, 6, 0], [5, 6, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 2), (5, 4), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,2,0,0,0,0
66, False ,8,3,3, False , False ," [6, 5, 0] ",3," [[5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 3, 2, 4, 6, 5]] ",2," [0, 1, 2, 2, 4, 5, 5] ",5,2,0,0,0,0
67, False ,8,4,3, False , False ," [5, 6] ",2," [[4, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,1,0,0,0
68, False ,9,3,3, False , False ," [5, 6] ",2," [[4, 6, 0], [5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,0,0,0
69, True ,8,3,2, False , False ," [6, 0] ",2," [[5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,0,2,0,0,0
70, False ,9,3,3, False , False ," [6, 0] ",2," [[5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 4), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,3,0,0,0,0
71, False ,9,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,1,2,0,0,0
72, False ,10,2,3, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 4), (6, 6)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,4,0,0,0,0
73, False ,9,4,3, False , False ," [6, 5] ",2," [[4, 6, 0], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 4), (6, 4)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 6, 5]] ",4," [0, 1, 2, 2, 0, 5, 5] ",4,2,1,0,0,0
74, False ,10,3,4, False , False ," [6, 5] ",2," [[4, 6, 0], [5, 6, 0], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 5), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 6, 5]] ",4," [0, 1, 2, 2, 0, 5, 5] ",4,4,0,0,0,0
75, False ,10,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 3), (5, 4), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 0, 5, 6] ",5,2,2,0,0,0
76, False ,11,2,4, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 3), (5, 5), (6, 6)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 0, 5, 6] ",5,5,0,0,0,0
77, False ,9,2,2, False , True , [] ,0," [[1, 6, 3, 5], [2, 6, 3, 5], [4, 6, 3, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6], [4, 1, 2, 3, 0, 6, 5]] ",12," [0, 1, 1, 1, 0, 5, 5] ",3,0,2,1,0,0
78, False ,10,2,3, False , False , [] ,0," [[1, 6, 5], [2, 6, 5], [3, 6, 5], [4, 6, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 5), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6], [4, 1, 2, 3, 0, 6, 5]] ",12," [0, 1, 1, 1, 0, 5, 5] ",3,3,1,0,0,0
79, False ,9,3,3, False , False , [5] ,1," [[4, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 4), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,1,2,0,0,0
80, False ,10,3,3, False , False , [5] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 5), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,4,0,0,0,0
81, True ,9,3,2, False , False , [0] ,1," [[5, 3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 4, 5, 5] ",4,0,3,0,0,0
82, False ,10,3,3, False , False , [0] ,1," [[5, 6, 0], [5, 3, 6], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 4, 5, 5] ",4,4,0,0,0,0
83, False ,10,2,3, False , False , [] ,0," [[4, 6, 0], [5, 3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",6," [0, 1, 1, 1, 4, 5, 6] ",5,1,3,0,0,0
84, False ,11,2,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [5, 3, 6], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 5), (6, 6)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",6," [0, 1, 1, 1, 4, 5, 6] ",5,5,0,0,0,0
85, False ,11,2,3, False , False , [] ,0," [[4, 6, 0], [5, 3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",24," [0, 1, 1, 1, 0, 5, 5] ",3,2,3,0,0,0
86, False ,12,2,4, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [5, 3, 6], [5, 2, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",24," [0, 1, 1, 1, 0, 5, 5] ",3,6,0,0,0,0
87, True ,7,4,2, False , False ," [4, 6] ",2," [[2, 5, 3, 6]] "," [(0, 1), (1, 1), (2, 2), (3, 2), (4, 3), (5, 2), (6, 3)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 2, 4, 5, 6] ",5,0,1,0,0,0
88, False ,7,4,3, False , False ," [4, 5, 6] ",3," [[4, 6, 0]] "," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,0,0,0,0
89, False ,7,5,3, False , False ," [4, 5, 2, 6] ",4," [[4, 6, 0]] "," [(0, 2), (1, 1), (2, 2), (3, 1), (4, 3), (5, 2), (6, 3)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,0,0,0,0
90, False ,8,4,3, False , False ," [4, 5, 6] ",3," [[4, 6, 0], [2, 5, 6]] "," [(0, 2), (1, 1), (2, 2), (3, 1), (4, 3), (5, 3), (6, 4)] "," [[2, 3, 0, 1, 5, 4, 6]] ",2," [0, 1, 0, 1, 4, 4, 6] ",4,2,0,0,0,0
91, False ,8,4,3, False , False ," [4, 6] ",2," [[4, 6, 0], [2, 5, 3, 6]] "," [(0, 2), (1, 1), (2, 2), (3, 2), (4, 3), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,1,0,0,0
92, False ,8,3,3, False , False ," [5, 6] ",2," [[4, 6, 0], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 3), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 0, 2, 2, 4, 5, 6] ",5,2,0,0,0,0
93, True ,7,5,2, False , False ," [5, 2, 6] ",3," [[4, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 3)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,0,1,0,0,0
94, False ,8,4,3, False , False ," [5, 2, 6] ",3," [[4, 6, 0], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 3), (5, 2), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,2,0,0,0,0
95, False ,9,3,3, False , False ," [5, 6] ",2," [[4, 6, 0], [2, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 3), (5, 3), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,3,0,0,0,0
96, True ,8,4,2, False , True , [6] ,1," [[2, 5, 3, 6], [4, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [2, 3, 0, 1, 5, 4, 6]] ",8," [0, 0, 0, 0, 4, 4, 6] ",3,0,2,0,0,0
97, False ,9,3,3, False , False , [6] ,1," [[4, 6, 0], [2, 5, 3, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 3), (5, 2), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 0, 2, 2, 4, 5, 6] ",5,2,1,0,0,0
98, False ,10,2,3, False , False , [6] ,1," [[4, 6, 0], [2, 5, 6], [3, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 6)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [2, 3, 0, 1, 5, 4, 6]] ",8," [0, 0, 0, 0, 4, 4, 6] ",3,4,0,0,0,0
99, False ,9,3,3, False , False ," [4, 5] ",2," [[4, 6, 0], [2, 5, 6], [4, 5, 6]] "," [(0, 2), (1, 1), (2, 2), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[2, 3, 0, 1, 5, 4, 6]] ",2," [0, 1, 0, 1, 4, 4, 6] ",4,3,0,0,0,0
100, False ,9,3,3, False , False , [4] ,1," [[4, 6, 0], [2, 5, 3, 6], [4, 5, 3, 6]] "," [(0, 2), (1, 1), (2, 2), (3, 2), (4, 4), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,2,0,0,0
101, False ,9,3,3, False , False , [5] ,1," [[4, 6, 0], [4, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 6, 5, 4], [1, 0, 2, 3, 4, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",8," [0, 0, 2, 2, 4, 5, 4] ",4,3,0,0,0,0
2, True ,6,3,2, False , False ," [6, 0] ",2, [] ," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 5)] "," [[0, 1, 2, 4, 3, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",24," [0, 1, 1, 1, 1, 5, 6] ",4,0,0,0,0,0
102, False ,9,3,3, False , False , [5] ,1," [[4, 6, 0], [4, 5, 2, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 4), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,2,1,0,0,0
103, False ,10,3,3, False , False , [5] ,1," [[4, 6, 0], [2, 5, 6], [4, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 4), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,4,0,0,0,0
104, False ,9,2,2, False , False , [] ,0," [[2, 5, 3, 6], [4, 5, 3, 6, 0], [4, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [2, 3, 0, 1, 5, 4, 6]] ",8," [0, 0, 0, 0, 4, 4, 6] ",3,0,2,1,0,0
105, False ,10,2,3, False , False , [] ,0," [[4, 6, 0], [2, 5, 3, 6], [4, 5, 3, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 4), (5, 3), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 0, 2, 2, 4, 5, 6] ",5,2,2,0,0,0
106, False ,11,2,3, False , True , [] ,0," [[4, 6, 0], [2, 5, 6], [3, 5, 6], [4, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 6)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [2, 3, 0, 1, 5, 4, 6]] ",8," [0, 0, 0, 0, 4, 4, 6] ",3,5,0,0,0,0
107, True ,7,4,2, False , False ," [4, 6, 5] ",3," [[4, 6, 5, 0]] "," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3)] "," [[0, 2, 1, 3, 5, 4, 6]] ",2," [0, 1, 1, 3, 4, 4, 6] ",5,0,1,0,0,0
108, False ,7,3,2, False , False ," [4, 6] ",2," [[4, 6, 2, 5, 0]] "," [(0, 2), (1, 1), (2, 2), (3, 1), (4, 3), (5, 2), (6, 3)] "," [[2, 3, 0, 1, 6, 5, 4]] ",2," [0, 1, 0, 1, 4, 5, 4] ",4,0,0,1,0,0
